Open Time,Order,Symbol,Type,Volume,Volume ,Price ,Price,S / L,T / P,Time,State
2025.03.02 19:35:54,20359950182,Crash 500 Index,sell limit,1 / 1,1,4015.389,4015.389,,,2025.03.02 19:41:16,filled
2025.03.02 19:36:03,20359950277,Crash 500 Index,sell limit,1 / 1,1,4015.672,4015.672,,,2025.03.02 19:41:49,filled
2025.03.02 19:36:18,20359950439,Crash 500 Index,sell limit,1 / 1,1,4015.766,4015.766,,,2025.03.02 19:42:02,filled
2025.03.02 20:40:53,20359987170,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987171,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987172,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987173,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987174,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987175,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987176,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987177,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987178,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:40:53,20359987179,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:40:54,filled
2025.03.02 20:43:54,20359988744,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.02 20:43:55,filled
2025.03.02 20:43:57,20359988776,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.02 20:43:57,filled
2025.03.02 20:43:59,20359988797,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.02 20:44:00,filled
2025.03.02 20:44:01,20359988838,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.02 20:44:02,filled
2025.03.02 20:44:10,20359988931,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:44:10,filled
2025.03.02 20:44:15,20359988972,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:44:15,filled
2025.03.02 20:44:19,20359989038,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 20:44:20,filled
2025.03.02 20:44:59,20359989373,Crash 500 Index,sell limit,1 / 1,1,4019.298,4019.298,,,2025.03.02 21:13:19,filled
2025.03.02 20:45:09,20359989466,Crash 500 Index,sell limit,1 / 1,1,4018.99,4018.99,,,2025.03.02 21:12:42,filled
2025.03.02 20:45:16,20359989521,Crash 500 Index,sell limit,1 / 1,1,4019.067,4019.067,,,2025.03.02 21:12:50,filled
2025.03.02 20:45:29,20359989648,Crash 500 Index,sell limit,1 / 1,1,4019.067,4019.067,,,2025.03.02 21:12:50,filled
2025.03.02 20:55:31,20359994871,Crash 500 Index,sell limit,1 / 1,1,4019.144,4019.144,,,2025.03.02 21:12:58,filled
2025.03.02 21:31:25,20360010385,Crash 500 Index,buy,1 / 1,1,4028.485,4028.485,,,2025.03.02 21:31:25,filled
2025.03.02 21:55:44,20360019208,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 21:55:45,filled
2025.03.02 21:55:44,20360019209,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 21:55:45,filled
2025.03.02 21:55:44,20360019210,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 21:55:45,filled
2025.03.02 21:55:44,20360019211,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 21:55:45,filled
2025.03.02 21:55:44,20360019212,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.02 21:55:45,filled
2025.03.03 09:35:55,20360283857,Crash 1000 Index,sell limit,1 / 0,1,4854.5051,4854.5051,,,2025.03.03 10:36:20,canceled
2025.03.03 09:36:05,20360283950,Crash 1000 Index,sell limit,1 / 1,1,4854.4502,4854.4502,,,2025.03.03 10:37:04,filled
2025.03.03 09:36:12,20360284063,Crash 1000 Index,sell limit,1 / 0,1,4859.9807,4859.9807,,,2025.03.03 11:47:02,canceled
2025.03.03 09:36:20,20360284133,Crash 1000 Index,sell limit,1 / 1,1,4854.3403,4854.3403,,,2025.03.03 10:36:45,filled
2025.03.03 09:36:25,20360284170,Crash 1000 Index,sell limit,1 / 1,1,4854.3953,4854.3953,,,2025.03.03 10:36:52,filled
2025.03.03 09:36:31,20360284240,Crash 1000 Index,sell limit,1 / 1,1,4854.4502,4854.4502,,,2025.03.03 10:37:04,filled
2025.03.03 10:23:44,20360316112,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 10:23:45,filled
2025.03.03 10:36:01,20360323857,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 10:36:02,filled
2025.03.03 12:28:09,20360391660,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 12:28:10,filled
2025.03.03 12:28:11,20360391672,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 12:28:11,filled
2025.03.03 12:28:11,20360391684,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 12:28:12,filled
2025.03.03 12:28:12,20360391694,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 12:28:13,filled
2025.03.03 12:51:52,20360406381,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 12:51:53,filled
2025.03.03 13:37:21,20360435462,Crash 1000 Index,sell limit,1 / 0,1,4874.1344,4874.1344,,,2025.03.03 14:58:56,canceled
2025.03.03 14:35:10,20360472220,Crash 1000 Index,sell limit,1 / 0,1,4864.5561,4864.5561,,,2025.03.03 14:58:54,canceled
2025.03.03 14:35:48,20360472629,Crash 1000 Index,sell limit,1 / 0,1,4864.7802,4864.7802,4885.0824,,2025.03.03 14:58:52,canceled
2025.03.03 14:35:55,20360472699,Crash 1000 Index,sell limit,1 / 0,1,4863.8557,4863.8557,,,2025.03.03 14:58:49,canceled
2025.03.03 14:36:03,20360472797,Crash 1000 Index,sell limit,1 / 0,1,4863.8133,4863.8133,,,2025.03.03 14:58:46,canceled
2025.03.03 14:36:15,20360472970,Crash 1000 Index,sell limit,1 / 0,1,4863.9404,4863.9404,,,2025.03.03 14:58:44,canceled
2025.03.03 14:43:50,20360477104,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 14:43:50,filled
2025.03.03 14:43:52,20360477122,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 14:43:53,filled
2025.03.03 14:43:58,20360477163,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 14:43:59,filled
2025.03.03 15:35:00,20360508260,Boom 500 Index,buy limit,1 / 1,1,5761.408,5761.408,,,2025.03.04 12:04:11,filled
2025.03.03 16:18:24,20360536937,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 16:18:24,filled
2025.03.03 16:18:24,20360536943,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 16:18:25,filled
2025.03.03 16:18:26,20360536958,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 16:18:27,filled
2025.03.03 16:18:27,20360536968,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 16:18:28,filled
2025.03.03 16:23:09,20360539841,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 16:23:10,filled
2025.03.03 16:23:49,20360540295,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 16:23:50,filled
2025.03.03 16:32:28,20360546120,Crash 1000 Index,sell limit,1 / 0,1,4867.0988,4867.0988,,,2025.03.03 16:55:59,canceled
2025.03.03 17:26:03,20360580326,Crash 1000 Index,sell limit,1 / 1,1,4886.5989,4886.5989,,,2025.03.03 18:14:28,filled
2025.03.03 18:01:44,20360604036,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 18:01:45,filled
2025.03.03 19:13:11,20360650141,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 19:13:12,filled
2025.03.03 19:13:13,20360650154,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 19:13:14,filled
2025.03.03 19:55:59,20360680759,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.03 19:56:00,filled
2025.03.03 20:08:44,20360688883,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.03 20:08:44,filled
2025.03.03 20:18:26,20360695663,Crash 1000 Index,sell limit,1 / 0,1,4896.7718,4896.7718,,,2025.03.03 21:02:55,canceled
2025.03.04 08:42:22,20360990034,Crash 1000 Index,sell limit,1 / 0,1,4919.4456,4919.4456,,,2025.03.04 16:30:48,rejected
2025.03.04 08:42:40,20360990234,Crash 1000 Index,sell limit,1 / 0,1,4926.7052,4926.7052,,,2025.03.04 16:34:28,canceled
2025.03.04 08:42:58,20360990348,Crash 1000 Index,sell limit,1 / 0,1,4919.2003,4919.2003,,,2025.03.04 16:29:49,rejected
2025.03.04 08:43:13,20360990485,Crash 1000 Index,sell limit,1 / 0,1,4926.6898,4926.6898,,,2025.03.04 17:10:12,rejected
2025.03.04 09:06:41,20361006079,Crash 1000 Index,sell limit,1 / 0,1,4922.6858,4922.6858,,,2025.03.04 09:43:38,canceled
2025.03.04 09:06:54,20361006284,Crash 1000 Index,sell limit,1 / 0,1,4922.6858,4922.6858,,,2025.03.04 09:43:33,canceled
2025.03.04 09:07:01,20361006399,Crash 1000 Index,sell limit,1 / 0,1,4922.4475,4922.4475,,,2025.03.04 10:37:11,canceled
2025.03.04 09:07:18,20361006665,Crash 1000 Index,sell limit,1 / 0,1,4922.4475,4922.4475,,,2025.03.04 09:43:47,canceled
2025.03.04 09:07:31,20361006812,Crash 1000 Index,sell limit,1 / 0,1,4922.3681,4922.3681,,,2025.03.04 10:37:15,canceled
2025.03.04 09:07:59,20361007023,Crash 1000 Index,sell limit,1 / 0,1,4922.4475,4922.4475,,,2025.03.04 09:43:42,canceled
2025.03.04 10:32:26,20361064119,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 10:32:27,filled
2025.03.04 10:36:50,20361066922,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 10:36:50,filled
2025.03.04 10:36:51,20361066956,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 10:36:52,filled
2025.03.04 10:37:45,20361067689,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 10:37:45,filled
2025.03.04 10:37:46,20361067703,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 10:37:46,filled
2025.03.04 11:40:25,20361109263,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 11:40:26,filled
2025.03.04 11:40:28,20361109299,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 11:40:28,filled
2025.03.04 11:40:54,20361109597,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 11:40:55,filled
2025.03.04 11:41:05,20361109721,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 11:41:05,filled
2025.03.04 11:49:04,20361115055,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 11:49:05,filled
2025.03.04 11:49:09,20361115164,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 11:49:10,filled
2025.03.04 11:50:21,20361116011,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 11:50:22,filled
2025.03.04 12:08:37,20361131682,Boom 500 Index,sell,1 / 1,1,,market,,,2025.03.04 12:08:37,filled
2025.03.04 12:14:29,20361136884,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 12:14:30,filled
2025.03.04 12:26:13,20361147044,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 12:26:14,filled
2025.03.04 12:40:06,20361156466,Crash 1000 Index,sell limit,1 / 0,1,4916.9707,4916.9707,,,2025.03.04 12:59:59,canceled
2025.03.04 12:40:17,20361156607,Crash 1000 Index,sell limit,1 / 1,1,4920.1812,4920.1812,,,2025.03.04 13:51:10,filled
2025.03.04 12:40:35,20361156806,Crash 1000 Index,sell limit,1 / 1,1,4920.0999,4920.0999,,,2025.03.04 13:50:53,filled
2025.03.04 12:40:49,20361157006,Crash 1000 Index,sell limit,1 / 0,1,4917.0844,4917.0844,,,2025.03.04 12:59:52,canceled
2025.03.04 13:04:41,20361173073,Crash 1000 Index,sell limit,1 / 0,1,4915.3812,4915.3812,,,2025.03.04 13:31:49,canceled
2025.03.04 13:04:48,20361173156,Crash 1000 Index,sell limit,1 / 1,1,4915.2998,4915.2998,,,2025.03.04 13:32:17,filled
2025.03.04 13:04:58,20361173271,Crash 1000 Index,sell limit,1 / 1,1,4915.2998,4915.2998,,,2025.03.04 13:32:17,filled
2025.03.04 13:05:06,20361173396,Crash 1000 Index,sell limit,1 / 0,1,4915.3077,4915.3077,,,2025.03.04 13:31:56,canceled
2025.03.04 13:31:42,20361191460,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 13:31:43,filled
2025.03.04 14:28:11,20361229896,Crash 1000 Index,sell limit,1 / 0,1,4916.5132,4916.5132,,,2025.03.04 15:44:10,canceled
2025.03.04 14:28:28,20361230023,Crash 1000 Index,sell limit,1 / 0,1,4916.4394,4916.4394,,,2025.03.04 15:44:14,canceled
2025.03.04 14:41:29,20361239916,Crash 1000 Index,sell limit,1 / 1,1,4916.3519,4916.3519,,,2025.03.04 15:44:21,filled
2025.03.04 14:41:39,20361239993,Crash 1000 Index,sell limit,1 / 0,1,4916.426,4916.426,,,2025.03.04 15:44:18,canceled
2025.03.04 14:41:48,20361240081,Crash 1000 Index,sell limit,1 / 0,1,4916.389,4916.389,,,2025.03.04 15:44:24,canceled
2025.03.04 14:41:57,20361240143,Crash 1000 Index,sell limit,1 / 1,1,4916.2916,4916.2916,,,2025.03.04 15:44:11,filled
2025.03.04 14:42:25,20361240339,Crash 1000 Index,sell limit,1 / 1,1,4916.3149,4916.3149,,,2025.03.04 15:44:14,filled
2025.03.04 15:21:43,20361265001,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 15:21:44,filled
2025.03.04 15:23:37,20361266518,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 15:23:38,filled
2025.03.04 15:38:27,20361275628,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 15:38:28,filled
2025.03.04 16:33:56,20361311542,Crash 1000 Index,sell limit,1 / 0,1,4919.1728,4919.1728,,,2025.03.04 16:44:35,rejected
2025.03.04 16:34:05,20361311645,Crash 1000 Index,sell limit,1 / 0,1,4919.0251,4919.0251,,,2025.03.04 16:44:03,rejected
2025.03.04 16:34:14,20361311818,Crash 1000 Index,sell limit,1 / 0,1,4918.9512,4918.9512,,,2025.03.04 16:43:45,rejected
2025.03.04 16:53:02,20361324683,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 16:53:03,filled
2025.03.04 16:53:11,20361324815,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 16:53:11,filled
2025.03.04 16:58:17,20361328002,Crash 1000 Index,buy,1 / 1,1,4923.4031,4923.4031,,,2025.03.04 16:58:17,filled
2025.03.04 16:59:23,20361328868,Crash 1000 Index,buy,1 / 1,1,4923.7341,4923.7341,,,2025.03.04 16:59:23,filled
2025.03.04 17:00:36,20361329732,Crash 1000 Index,buy,1 / 1,1,4924.1101,4924.1101,,,2025.03.04 17:00:36,filled
2025.03.04 17:02:01,20361331071,Crash 1000 Index,buy,1 / 1,1,4924.5181,4924.5181,,,2025.03.04 17:02:01,filled
2025.03.04 17:03:43,20361332758,Crash 1000 Index,buy,1 / 1,1,4924.9711,4924.9711,,,2025.03.04 17:03:43,filled
2025.03.04 17:05:32,20361334585,Crash 1000 Index,buy,1 / 1,1,4925.4861,4925.4861,,,2025.03.04 17:05:32,filled
2025.03.04 17:07:20,20361336353,Crash 1000 Index,buy,1 / 1,1,4926.0651,4926.0651,,,2025.03.04 17:07:20,filled
2025.03.04 17:09:35,20361337844,Crash 1000 Index,buy,1 / 1,1,4926.7471,4926.7471,,,2025.03.04 17:09:35,filled
2025.03.04 17:12:09,20361339388,Crash 1000 Index,buy,1 / 1,1,4927.5701,4927.5701,,,2025.03.04 17:12:09,filled
2025.03.04 17:14:25,20361341401,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 17:14:25,filled
2025.03.04 17:14:25,20361341402,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 17:14:25,filled
2025.03.04 17:14:25,20361341403,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 17:14:25,filled
2025.03.04 17:14:25,20361341404,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.04 17:14:25,filled
2025.03.04 19:41:34,20361433530,Crash 1000 Index,sell limit,1 / 0,1,4914.3635,4914.3635,,,2025.03.04 20:03:15,rejected
2025.03.04 19:41:43,20361433610,Crash 1000 Index,sell limit,1 / 0,1,4914.299,4914.299,,,2025.03.04 20:03:01,rejected
2025.03.04 19:41:51,20361433665,Crash 1000 Index,sell limit,1 / 0,1,4914.299,4914.299,,,2025.03.04 20:03:01,rejected
2025.03.04 19:41:58,20361433704,Crash 1000 Index,sell limit,1 / 0,1,4914.3312,4914.3312,,,2025.03.04 20:03:08,rejected
2025.03.04 19:56:07,20361442465,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 19:56:08,filled
2025.03.04 19:58:20,20361443797,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 19:58:21,filled
2025.03.04 20:05:53,20361449808,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 20:05:53,filled
2025.03.04 20:26:43,20361462375,Crash 1000 Index,sell limit,1 / 0,1,4917.0553,4917.0553,,,2025.03.04 20:37:41,rejected
2025.03.04 20:26:53,20361462437,Crash 1000 Index,sell limit,1 / 0,1,4917.1538,4917.1538,,,2025.03.04 20:38:03,rejected
2025.03.04 22:02:17,20361509049,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.04 22:02:18,filled
2025.03.04 22:23:33,20361516789,Crash 1000 Index,buy,1 / 1,1,4915.9651,4915.9651,,,2025.03.04 22:23:33,filled
2025.03.04 22:27:58,20361518285,Crash 1000 Index,buy,1 / 1,1,4917.3291,4917.3291,,,2025.03.04 22:27:58,filled
2025.03.04 22:34:53,20361520589,Crash 1000 Index,buy,1 / 1,1,4919.3831,4919.3831,,,2025.03.04 22:34:53,filled
2025.03.05 00:44:16,20361558872,Crash 1000 Index,buy,1 / 1,1,4923.4651,4923.4651,,,2025.03.05 00:44:16,filled
2025.03.05 20:56:48,20362231191,Crash 500 Index,sell limit,1 / 0,1,4046.161,4046.161,,,2025.03.06 03:31:17,canceled
2025.03.05 20:56:55,20362231238,Crash 500 Index,sell limit,1 / 0,1,4046.453,4046.453,,,2025.03.06 03:31:17,canceled
2025.03.05 20:57:09,20362231362,Crash 500 Index,sell limit,1 / 0,1,4046.355,4046.355,,,2025.03.06 03:31:17,canceled
2025.03.05 20:57:19,20362231462,Crash 500 Index,sell limit,1 / 0,1,4046.258,4046.258,,,2025.03.06 03:31:17,canceled
2025.03.05 20:57:28,20362231564,Crash 500 Index,sell limit,1 / 0,1,4046.161,4046.161,,,2025.03.06 03:31:17,canceled
2025.03.05 21:11:39,20362238727,Boom 1000 Index,buy limit,1 / 0,1,20774.679,20774.679,,,2025.03.05 21:56:41,canceled
2025.03.05 23:01:35,20362284204,Boom 1000 Index,buy limit,1 / 1,1,20761.2692,20761.2692,,,2025.03.06 00:44:51,filled
2025.03.06 02:35:34,20362342455,Boom 1000 Index,buy limit,1 / 0,1,20818.1656,20818.1656,,,2025.03.06 03:22:43,canceled
2025.03.06 03:09:12,20362351402,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:09:13,filled
2025.03.06 03:11:01,20362352024,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:11:02,filled
2025.03.06 03:11:04,20362352038,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:11:05,filled
2025.03.06 03:11:08,20362352063,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:11:09,filled
2025.03.06 03:11:10,20362352072,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:11:11,filled
2025.03.06 03:28:44,20362356851,Boom 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 03:28:45,filled
2025.03.06 03:29:07,20362356951,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 03:29:08,filled
2025.03.06 03:29:33,20362357135,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 03:29:34,filled
2025.03.06 03:29:33,20362357136,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 03:29:34,filled
2025.03.06 03:29:33,20362357137,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 03:29:34,filled
2025.03.06 03:29:33,20362357138,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 03:29:34,filled
2025.03.06 05:52:31,20362412150,Crash 1000 Index,sell limit,1 / 0,1,4922.4977,4922.4977,,,2025.03.06 05:57:10,canceled
2025.03.06 05:54:06,20362412971,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 05:54:06,filled
2025.03.06 05:54:44,20362413334,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 05:54:45,filled
2025.03.06 05:55:17,20362413559,Crash 1000 Index,sell limit,1 / 0,1,4922.413,4922.413,,,2025.03.06 05:57:10,canceled
2025.03.06 05:55:27,20362413629,Crash 1000 Index,sell limit,1 / 0,1,4922.2437,4922.2437,,,2025.03.06 05:57:10,canceled
2025.03.06 05:55:34,20362413669,Crash 1000 Index,sell limit,1 / 0,1,4922.4977,4922.4977,,,2025.03.06 05:57:10,canceled
2025.03.06 05:55:43,20362413739,Crash 1000 Index,sell limit,1 / 0,1,4922.3284,4922.3284,,,2025.03.06 05:57:10,canceled
2025.03.06 06:45:11,20362441969,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 06:45:11,filled
2025.03.06 06:45:16,20362442022,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 06:45:17,filled
2025.03.06 06:46:08,20362442678,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 06:46:09,filled
2025.03.06 06:50:08,20362445320,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 06:50:09,filled
2025.03.06 06:50:21,20362445412,Crash 1000 Index,sell limit,1 / 0,1,4933.6882,4933.6882,,,2025.03.06 07:02:36,canceled
2025.03.06 06:50:34,20362445563,Crash 1000 Index,sell limit,1 / 0,1,4933.7577,4933.7577,,,2025.03.06 07:02:36,canceled
2025.03.06 06:50:45,20362445644,Crash 1000 Index,sell limit,1 / 0,1,4933.673,4933.673,,,2025.03.06 07:02:36,canceled
2025.03.06 06:50:58,20362445752,Crash 1000 Index,sell limit,1 / 0,1,4933.5884,4933.5884,,,2025.03.06 07:02:36,canceled
2025.03.06 06:51:06,20362445841,Crash 1000 Index,sell limit,1 / 0,1,4934.0964,4934.0964,,,2025.03.06 07:02:36,canceled
2025.03.06 06:52:18,20362446477,Crash 500 Index,sell limit,1 / 0,1,4029.838,4029.838,,,2025.03.06 07:02:56,canceled
2025.03.06 06:53:44,20362447131,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 06:53:45,filled
2025.03.06 06:53:49,20362447170,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 06:53:51,filled
2025.03.06 06:56:39,20362448970,Crash 500 Index,sell limit,1 / 0,1,4030.017,4030.017,,,2025.03.06 07:02:52,canceled
2025.03.06 09:51:25,20362562683,Crash 500 Index,sell limit,1 / 0,1,4049.417,4049.417,,,2025.03.06 13:33:41,canceled
2025.03.06 11:06:06,20362610800,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 11:06:07,filled
2025.03.06 11:06:30,20362611018,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 11:06:31,filled
2025.03.06 11:06:33,20362611048,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 11:06:34,filled
2025.03.06 11:06:35,20362611068,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 11:06:36,filled
2025.03.06 11:06:45,20362611149,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 11:06:46,filled
2025.03.06 11:29:43,20362625248,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:29:44,filled
2025.03.06 11:29:45,20362625276,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:29:46,filled
2025.03.06 11:29:48,20362625299,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:29:49,filled
2025.03.06 11:29:49,20362625342,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:29:50,filled
2025.03.06 11:29:56,20362625413,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:29:57,filled
2025.03.06 11:43:41,20362633659,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 11:43:42,filled
2025.03.06 11:43:41,20362633660,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 11:43:42,filled
2025.03.06 11:43:41,20362633661,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 11:43:42,filled
2025.03.06 11:43:41,20362633662,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 11:43:42,filled
2025.03.06 11:43:41,20362633663,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 11:43:42,filled
2025.03.06 11:56:19,20362641292,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:56:20,filled
2025.03.06 11:56:23,20362641325,Crash 500 Index,sell,1 / 1,1,,market,,,2025.03.06 11:56:24,filled
2025.03.06 12:29:47,20362662054,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:29:48,filled
2025.03.06 12:29:53,20362662074,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:29:53,filled
2025.03.06 12:29:55,20362662089,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:29:56,filled
2025.03.06 12:29:57,20362662101,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:29:58,filled
2025.03.06 12:29:58,20362662109,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:29:59,filled
2025.03.06 12:30:00,20362662115,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 12:30:00,filled
2025.03.06 12:30:01,20362662128,Crash 500 Index,buy,1 / 1,1,,market,,,2025.03.06 12:30:01,filled
2025.03.06 12:43:30,20362670223,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 12:43:31,filled
2025.03.06 12:43:33,20362670229,Crash 1000 Index,sell,1 / 1,1,,market,,,2025.03.06 12:43:33,filled
2025.03.06 12:45:17,20362671138,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:45:18,filled
2025.03.06 12:45:17,20362671139,Crash 1000 Index,buy,1 / 1,1,,market,,,2025.03.06 12:45:18,filled
2025.03.08 17:29:02,20364226476,Crash 1000 Index,sell limit,1 / 0,1,4928.1922,4928.1922,,4922.8075,2025.03.08 17:31:00,canceled
2025.03.08 17:31:30,20364228496,Crash 1000 Index,sell limit,1 / 0,1,4927.0555,4927.0555,,,2025.03.08 18:26:36,canceled
2025.03.08 17:57:42,20364242990,Step Index,buy,0.1 / 0.1,0.1,,market,,,2025.03.08 17:57:42,filled
2025.03.08 17:57:45,20364243018,Step Index,buy,0.1 / 0.1,0.1,,market,,,2025.03.08 17:57:45,filled
